Date,Department or Agency Name,ARMS Department ID,Total # of Employees,# of Employees with Debt,% Employees with Debt,Total Amount Due
05/18/2019,FINANCE,FINANCE,585,4,0.7,"3,366.40"
05/18/2019,FLEET AND FACILITY MGMT,FLEETFM,971,2,0.2,761
05/18/2019,PUBLIC HEALTH,HEALTH,474,2,0.4,250.8
05/18/2019,HOUSING,HOUSING,59,0,0,0
05/18/2019,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
05/18/2019,HUMAN RESOURCES,HUMANRESOURCES,80,0,0,0
05/18/2019,LAW,LAW,401,1,0.2,636.9
05/18/2019,OFFICE OF THE MAYOR,MAYOR,73,0,0,0
05/18/2019,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
05/18/2019,OFFICE OF BUDGET & MANAGEMENT,OBM,45,0,0,0
05/18/2019,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,970",56,2.8,"58,252.50"
05/18/2019,POLICE,POLICE,"14,072",37,0.3,"56,647.80"
05/18/2019,PROCUREMENT SERV,PROCUREMENT,87,0,0,0
05/18/2019,STREETS AND SANITATION,STREETSAN,"2,092",19,0.9,"15,544.30"
05/18/2019,TRANSPORTATION,TRANS,"1,241",19,1.5,"6,678.30"
05/18/2019,CITY TREASURER,TREASURER,24,0,0,0
05/18/2019,WATER MANAGEMENT,WATER,"1,893",18,1,"8,550.40"
05/25/2019,ADMINISTRATIVE HEARING,AHMS,36,2,5.6,980.6
05/25/2019,COMM ANIMAL CARE AND CONTROL,ANIMAL,79,2,2.5,500
05/25/2019,AVIATION,AVIATION,"1,453",44,3,"30,627.90"
05/25/2019,BUS AFFAIRS AND CONSUMER PROT,BACP,169,6,3.6,"1,456.60"
05/25/2019,BUILDINGS,BUILDINGS,266,7,2.6,"3,304.50"
05/25/2019,CULTURAL AFFAIRS,CA,74,1,1.4,200
05/25/2019,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","3,191",7,"25,19,390.50"
05/25/2019,CITY COLLEGES OF CHICAGO,CCC,"4,979",305,6.1,"2,36,796.50"
05/25/2019,FIRE DEPARTMENT,CFD,"4,694",200,4.3,"85,901.90"
05/25/2019,CHICAGO HOUSING AUTHORITY,CHA,592,37,6.2,"28,494.30"
05/25/2019,CITY CLERK,CLERK,96,3,3.1,"3,046.10"
05/25/2019,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,156,0,0,0
05/25/2019,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,123,3,2.4,"1,841.20"
05/25/2019,CITY COUNCIL,COUNCIL,372,10,2.7,"3,938.30"
05/25/2019,CHICAGO PARK DISTRICT,CPDT,"3,020",125,4.1,"81,790.80"
05/25/2019,CHICAGO PUBLIC LIBRARY,CPL,990,10,1,"3,666.10"
05/25/2019,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,488",22.6,"28,84,293.40"
05/25/2019,DOIT,DOIT,101,2,2,535.3
05/25/2019,BOARD OF ELECTION COMMISSIONER,ELECTIONS,112,1,0.9,200
05/25/2019,BOARD OF ETHICS,ETHICS,8,0,0,0
05/25/2019,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,632,14,2.2,"8,610.60"
05/25/2019,FINANCE,FINANCE,585,19,3.2,"10,493.90"
05/25/2019,FLEET AND FACILITY MGMT,FLEETFM,971,28,2.9,"13,505.90"
05/25/2019,PUBLIC HEALTH,HEALTH,474,13,2.7,"5,305.80"
05/25/2019,HOUSING,HOUSING,59,3,5.1,"1,897.20"
05/25/2019,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
05/25/2019,HUMAN RESOURCES,HUMANRESOURCES,80,0,0,0
05/25/2019,LAW,LAW,401,3,0.7,"1,436.90"
05/25/2019,OFFICE OF THE MAYOR,MAYOR,73,0,0,0
05/25/2019,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,1,3.6,244
05/25/2019,OFFICE OF BUDGET & MANAGEMENT,OBM,45,0,0,0
05/25/2019,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,970",91,4.6,"78,109.10"
05/25/2019,POLICE,POLICE,"14,072",205,1.5,"1,38,266.80"
05/25/2019,PROCUREMENT SERV,PROCUREMENT,87,4,4.6,"3,251.00"
05/25/2019,STREETS AND SANITATION,STREETSAN,"2,092",94,4.5,"53,539.20"
05/25/2019,TRANSPORTATION,TRANS,"1,241",52,4.2,"31,731.10"
05/25/2019,CITY TREASURER,TREASURER,24,1,4.2,"1,572.00"
05/25/2019,WATER MANAGEMENT,WATER,"1,893",65,3.4,"34,729.30"
06/01/19,ADMINISTRATIVE HEARING,AHMS,36,0,0,0
06/01/19,COMM ANIMAL CARE AND CONTROL,ANIMAL,79,0,0,0
06/01/19,AVIATION,AVIATION,"1,453",41,2.8,"29,726.80"
06/01/19,BUS AFFAIRS AND CONSUMER PROT,BACP,169,6,3.6,"1,456.60"
06/01/19,BUILDINGS,BUILDINGS,266,7,2.6,"3,304.50"
06/01/19,CULTURAL AFFAIRS,CA,74,0,0,0
06/01/19,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","3,112",6.8,"23,17,437.70"
06/01/19,CITY COLLEGES OF CHICAGO,CCC,"4,979",301,6,"2,33,446.70"
06/01/19,FIRE DEPARTMENT,CFD,"4,694",198,4.2,"83,144.60"
06/01/19,CHICAGO HOUSING AUTHORITY,CHA,592,37,6.2,"28,394.30"
06/01/19,CITY CLERK,CLERK,96,0,0,0
06/01/19,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,156,0,0,0
06/01/19,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,123,0,0,0
06/01/19,CITY COUNCIL,COUNCIL,372,7,1.9,"2,627.10"
06/01/19,CHICAGO PARK DISTRICT,CPDT,"3,020",122,4,"86,179.10"
06/01/19,CHICAGO PUBLIC LIBRARY,CPL,990,10,1,"3,666.10"
06/01/19,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,440",22.1,"25,66,018.30"
06/01/19,DOIT,DOIT,101,0,0,0
06/01/19,BOARD OF ELECTION COMMISSIONER,ELECTIONS,112,1,0.9,200
06/01/19,BOARD OF ETHICS,ETHICS,8,0,0,0
06/01/19,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,632,16,2.5,"8,996.70"
06/01/19,FINANCE,FINANCE,585,18,3.1,"9,976.50"
06/01/19,FLEET AND FACILITY MGMT,FLEETFM,971,28,2.9,"13,584.40"
06/01/19,PUBLIC HEALTH,HEALTH,474,15,3.2,"6,171.10"
06/01/19,HOUSING,HOUSING,59,0,0,0
06/01/19,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
06/01/19,HUMAN RESOURCES,HUMANRESOURCES,80,0,0,0
06/01/19,LAW,LAW,401,3,0.7,"1,436.90"
06/01/19,OFFICE OF THE MAYOR,MAYOR,73,0,0,0
06/01/19,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
06/01/19,OFFICE OF BUDGET & MANAGEMENT,OBM,45,0,0,0
06/01/19,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,970",93,4.7,"79,153.10"
06/01/19,POLICE,POLICE,"14,072",194,1.4,"1,18,466.60"
06/01/19,PROCUREMENT SERV,PROCUREMENT,87,4,4.6,"3,251.00"
06/01/19,STREETS AND SANITATION,STREETSAN,"2,092",93,4.4,"64,333.10"
06/01/19,TRANSPORTATION,TRANS,"1,241",50,4,"30,946.70"
06/01/19,CITY TREASURER,TREASURER,24,0,0,0
06/01/19,WATER MANAGEMENT,WATER,"1,893",63,3.3,"33,537.70"
06/08/19,ADMINISTRATIVE HEARING,AHMS,36,0,0,0
06/08/19,COMM ANIMAL CARE AND CONTROL,ANIMAL,78,0,0,0
06/08/19,AVIATION,AVIATION,"1,442",38,2.6,"24,335.30"
06/08/19,BUS AFFAIRS AND CONSUMER PROT,BACP,169,5,3,"1,386.60"
06/08/19,BUILDINGS,BUILDINGS,267,5,1.9,"2,654.50"
06/08/19,CULTURAL AFFAIRS,CA,67,0,0,0
06/08/19,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","3,062",6.7,"22,89,162.30"
06/08/19,CITY COLLEGES OF CHICAGO,CCC,"4,979",298,6,"2,30,338.40"
06/08/19,FIRE DEPARTMENT,CFD,"4,679",195,4.2,"83,922.50"
06/08/19,CHICAGO HOUSING AUTHORITY,CHA,592,37,6.2,"28,198.70"
06/08/19,CITY CLERK,CLERK,107,0,0,0
06/08/19,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,154,0,0,0
06/08/19,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,117,0,0,0
06/08/19,CITY COUNCIL,COUNCIL,369,7,1.9,"2,627.10"
06/08/19,CHICAGO PARK DISTRICT,CPDT,"3,020",119,3.9,"85,702.40"
06/08/19,CHICAGO PUBLIC LIBRARY,CPL,990,10,1,"3,666.10"
06/08/19,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,422",22,"25,56,450.90"
06/08/19,DOIT,DOIT,103,1,1,100
06/08/19,BOARD OF ELECTION COMMISSIONER,ELECTIONS,113,1,0.9,200
06/08/19,BOARD OF ETHICS,ETHICS,8,0,0,0
06/08/19,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,632,15,2.4,"8,726.70"
06/08/19,FINANCE,FINANCE,580,11,1.9,"6,368.60"
06/08/19,FLEET AND FACILITY MGMT,FLEETFM,982,28,2.9,"12,883.50"
06/08/19,PUBLIC HEALTH,HEALTH,476,13,2.7,"5,771.10"
06/08/19,HOUSING,HOUSING,64,0,0,0
06/08/19,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
06/08/19,HUMAN RESOURCES,HUMANRESOURCES,79,0,0,0
06/08/19,LAW,LAW,411,3,0.7,"1,436.90"
06/08/19,OFFICE OF THE MAYOR,MAYOR,81,0,0,0
06/08/19,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
06/08/19,OFFICE OF BUDGET & MANAGEMENT,OBM,45,0,0,0
06/08/19,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,953",91,4.7,"77,346.80"
06/08/19,POLICE,POLICE,"14,052",187,1.3,"1,17,938.90"
06/08/19,PROCUREMENT SERV,PROCUREMENT,87,3,3.4,"3,151.00"
06/08/19,STREETS AND SANITATION,STREETSAN,"2,093",93,4.4,"63,707.00"
06/08/19,TRANSPORTATION,TRANS,"1,239",44,3.6,"29,814.70"
06/08/19,CITY TREASURER,TREASURER,23,0,0,0
06/08/19,WATER MANAGEMENT,WATER,"1,918",60,3.1,"32,230.50"
06/15/2019,ADMINISTRATIVE HEARING,AHMS,36,0,0,0
06/15/2019,COMM ANIMAL CARE AND CONTROL,ANIMAL,78,0,0,0
06/15/2019,AVIATION,AVIATION,"1,442",31,2.1,"21,481.30"
06/15/2019,BUS AFFAIRS AND CONSUMER PROT,BACP,169,5,3,"1,386.60"
06/15/2019,BUILDINGS,BUILDINGS,267,5,1.9,"2,654.50"
06/15/2019,CULTURAL AFFAIRS,CA,67,0,0,0
06/15/2019,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","2,993",6.6,"22,27,468.30"
06/15/2019,CITY COLLEGES OF CHICAGO,CCC,"4,909",288,5.9,"2,16,195.90"
06/15/2019,FIRE DEPARTMENT,CFD,"4,679",193,4.1,"82,269.10"
06/15/2019,CHICAGO HOUSING AUTHORITY,CHA,592,38,6.4,"28,274.90"
06/15/2019,CITY CLERK,CLERK,107,0,0,0
06/15/2019,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,154,0,0,0
06/15/2019,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,117,0,0,0
06/15/2019,CITY COUNCIL,COUNCIL,369,7,1.9,"2,627.10"
06/15/2019,CHICAGO PARK DISTRICT,CPDT,"3,020",113,3.7,"80,813.60"
06/15/2019,CHICAGO PUBLIC LIBRARY,CPL,990,9,0.9,"3,592.10"
06/15/2019,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,406",21.8,"25,36,047.90"
06/15/2019,DOIT,DOIT,103,1,1,100
06/15/2019,BOARD OF ELECTION COMMISSIONER,ELECTIONS,113,1,0.9,200
06/15/2019,BOARD OF ETHICS,ETHICS,8,0,0,0
06/15/2019,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,632,15,2.4,"8,726.70"
06/15/2019,FINANCE,FINANCE,580,12,2.1,"11,333.40"
06/15/2019,FLEET AND FACILITY MGMT,FLEETFM,982,27,2.7,"12,083.50"
06/15/2019,PUBLIC HEALTH,HEALTH,476,11,2.3,"5,374.60"
06/15/2019,HOUSING,HOUSING,64,0,0,0
06/15/2019,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
06/15/2019,HUMAN RESOURCES,HUMANRESOURCES,79,0,0,0
06/15/2019,LAW,LAW,411,3,0.7,"1,436.90"
06/15/2019,OFFICE OF THE MAYOR,MAYOR,81,0,0,0
06/15/2019,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
06/15/2019,OFFICE OF BUDGET & MANAGEMENT,OBM,45,0,0,0
06/15/2019,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,953",88,4.5,"76,814.40"
06/15/2019,POLICE,POLICE,"14,052",159,1.1,"1,14,597.10"
06/15/2019,PROCUREMENT SERV,PROCUREMENT,87,3,3.4,"3,151.00"
06/15/2019,STREETS AND SANITATION,STREETSAN,"2,093",86,4.1,"61,391.90"
06/15/2019,TRANSPORTATION,TRANS,"1,239",43,3.5,"30,230.80"
06/15/2019,CITY TREASURER,TREASURER,23,0,0,0
06/15/2019,WATER MANAGEMENT,WATER,"1,918",47,2.5,"23,095.70"
06/22/2019,ADMINISTRATIVE HEARING,AHMS,36,0,0,0
06/22/2019,COMM ANIMAL CARE AND CONTROL,ANIMAL,78,0,0,0
06/22/2019,AVIATION,AVIATION,"1,442",27,1.9,"19,526.60"
06/22/2019,BUS AFFAIRS AND CONSUMER PROT,BACP,169,3,1.8,850
06/22/2019,BUILDINGS,BUILDINGS,267,2,0.7,"1,246.30"
06/22/2019,CULTURAL AFFAIRS,CA,67,0,0,0
06/22/2019,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","2,853",6.3,"21,64,408.20"
06/22/2019,CITY COLLEGES OF CHICAGO,CCC,"4,909",281,5.7,"2,29,189.90"
06/22/2019,FIRE DEPARTMENT,CFD,"4,679",184,3.9,"76,048.90"
06/22/2019,CHICAGO HOUSING AUTHORITY,CHA,592,37,6.2,"28,240.60"
06/22/2019,CITY CLERK,CLERK,107,0,0,0
06/22/2019,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,154,0,0,0
06/22/2019,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,117,0,0,0
06/22/2019,CITY COUNCIL,COUNCIL,369,6,1.6,"2,427.00"
06/22/2019,CHICAGO PARK DISTRICT,CPDT,"3,020",101,3.3,"77,076.70"
06/22/2019,CHICAGO PUBLIC LIBRARY,CPL,990,7,0.7,"1,785.30"
06/22/2019,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,390",21.7,"25,26,070.60"
06/22/2019,DOIT,DOIT,103,1,1,100
06/22/2019,BOARD OF ELECTION COMMISSIONER,ELECTIONS,113,1,0.9,200
06/22/2019,BOARD OF ETHICS,ETHICS,8,0,0,0
06/22/2019,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,632,14,2.2,"8,619.00"
06/22/2019,FINANCE,FINANCE,580,9,1.6,"9,005.30"
06/22/2019,FLEET AND FACILITY MGMT,FLEETFM,982,24,2.4,"10,639.50"
06/22/2019,PUBLIC HEALTH,HEALTH,476,8,1.7,"3,080.90"
06/22/2019,HOUSING,HOUSING,64,0,0,0
06/22/2019,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
06/22/2019,HUMAN RESOURCES,HUMANRESOURCES,79,0,0,0
06/22/2019,LAW,LAW,411,1,0.2,400
06/22/2019,OFFICE OF THE MAYOR,MAYOR,81,0,0,0
06/22/2019,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
06/22/2019,OFFICE OF BUDGET & MANAGEMENT,OBM,45,0,0,0
06/22/2019,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,953",88,4.5,"78,767.10"
06/22/2019,POLICE,POLICE,"14,052",82,0.6,"88,687.50"
06/22/2019,PROCUREMENT SERV,PROCUREMENT,87,3,3.4,"3,151.00"
06/22/2019,STREETS AND SANITATION,STREETSAN,"2,093",72,3.4,"38,765.60"
06/22/2019,TRANSPORTATION,TRANS,"1,239",36,2.9,"25,837.10"
06/22/2019,CITY TREASURER,TREASURER,23,0,0,0
06/22/2019,WATER MANAGEMENT,WATER,"1,918",40,2.1,"19,104.50"
06/29/2019,ADMINISTRATIVE HEARING,AHMS,36,0,0,0
06/29/2019,COMM ANIMAL CARE AND CONTROL,ANIMAL,78,0,0,0
06/29/2019,AVIATION,AVIATION,"1,442",22,1.5,"15,113.00"
06/29/2019,BUS AFFAIRS AND CONSUMER PROT,BACP,169,2,1.2,670
06/29/2019,BUILDINGS,BUILDINGS,267,2,0.7,"1,185.70"
06/29/2019,CULTURAL AFFAIRS,CA,67,0,0,0
06/29/2019,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","2,764",6.1,"20,31,480.90"
06/29/2019,CITY COLLEGES OF CHICAGO,CCC,"4,909",283,5.8,"2,34,044.10"
06/29/2019,FIRE DEPARTMENT,CFD,"4,679",184,3.9,"76,945.60"
06/29/2019,CHICAGO HOUSING AUTHORITY,CHA,592,36,6.1,"28,044.20"
06/29/2019,CITY CLERK,CLERK,107,0,0,0
06/29/2019,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,154,0,0,0
06/29/2019,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,117,0,0,0
06/29/2019,CITY COUNCIL,COUNCIL,369,6,1.6,"2,427.00"
06/29/2019,CHICAGO PARK DISTRICT,CPDT,"3,020",93,3.1,"71,952.10"
06/29/2019,CHICAGO PUBLIC LIBRARY,CPL,990,4,0.4,"1,015.90"
06/29/2019,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,373",21.5,"25,12,659.20"
06/29/2019,DOIT,DOIT,103,1,1,100
06/29/2019,BOARD OF ELECTION COMMISSIONER,ELECTIONS,113,1,0.9,200
06/29/2019,BOARD OF ETHICS,ETHICS,8,0,0,0
06/29/2019,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,632,14,2.2,"8,569.00"
06/29/2019,FINANCE,FINANCE,580,9,1.6,"8,805.30"
06/29/2019,FLEET AND FACILITY MGMT,FLEETFM,982,22,2.2,"10,333.10"
06/29/2019,PUBLIC HEALTH,HEALTH,476,6,1.3,"2,730.90"
06/29/2019,HOUSING,HOUSING,64,0,0,0
06/29/2019,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
06/29/2019,HUMAN RESOURCES,HUMANRESOURCES,79,0,0,0
06/29/2019,LAW,LAW,411,1,0.2,400
06/29/2019,OFFICE OF THE MAYOR,MAYOR,81,1,1.2,61.7
06/29/2019,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
06/29/2019,OFFICE OF BUDGET & MANAGEMENT,OBM,45,0,0,0
06/29/2019,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,953",85,4.4,"78,882.60"
06/29/2019,POLICE,POLICE,"14,052",74,0.5,"86,741.20"
06/29/2019,PROCUREMENT SERV,PROCUREMENT,87,3,3.4,"3,151.00"
06/29/2019,STREETS AND SANITATION,STREETSAN,"2,093",66,3.2,"35,702.40"
06/29/2019,TRANSPORTATION,TRANS,"1,239",27,2.2,"23,361.30"
06/29/2019,CITY TREASURER,TREASURER,23,0,0,0
06/29/2019,WATER MANAGEMENT,WATER,"1,918",35,1.8,"16,498.90"
07/06/19,ADMINISTRATIVE HEARING,AHMS,36,0,0,0
07/06/19,COMM ANIMAL CARE AND CONTROL,ANIMAL,77,0,0,0
07/06/19,AVIATION,AVIATION,"1,433",17,1.2,"14,062.90"
07/06/19,BUS AFFAIRS AND CONSUMER PROT,BACP,168,1,0.6,120
07/06/19,BUILDINGS,BUILDINGS,266,1,0.4,985.7
07/06/19,CULTURAL AFFAIRS,CA,77,0,0,0
07/06/19,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","2,702",5.9,"19,95,726.80"
07/06/19,CITY COLLEGES OF CHICAGO,CCC,"4,909",282,5.7,"2,33,713.60"
07/06/19,FIRE DEPARTMENT,CFD,"4,743",182,3.8,"75,202.00"
07/06/19,CHICAGO HOUSING AUTHORITY,CHA,592,36,6.1,"28,044.50"
07/06/19,CITY CLERK,CLERK,106,0,0,0
07/06/19,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,150,0,0,0
07/06/19,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,122,0,0,0
07/06/19,CITY COUNCIL,COUNCIL,393,5,1.3,"2,307.00"
07/06/19,CHICAGO PARK DISTRICT,CPDT,"3,020",90,3,"72,669.70"
07/06/19,CHICAGO PUBLIC LIBRARY,CPL,979,2,0.2,665
07/06/19,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,360",21.4,"25,02,021.50"
07/06/19,DOIT,DOIT,100,1,1,100
07/06/19,BOARD OF ELECTION COMMISSIONER,ELECTIONS,115,0,0,0
07/06/19,BOARD OF ETHICS,ETHICS,8,0,0,0
07/06/19,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,623,8,1.3,"2,297.30"
07/06/19,FINANCE,FINANCE,567,3,0.5,"5,326.30"
07/06/19,FLEET AND FACILITY MGMT,FLEETFM,973,20,2.1,"9,121.80"
07/06/19,PUBLIC HEALTH,HEALTH,468,6,1.3,"2,630.90"
07/06/19,HOUSING,HOUSING,64,0,0,0
07/06/19,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
07/06/19,HUMAN RESOURCES,HUMANRESOURCES,78,0,0,0
07/06/19,LAW,LAW,409,0,0,0
07/06/19,OFFICE OF THE MAYOR,MAYOR,105,1,1,61.7
07/06/19,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,30,0,0,0
07/06/19,OFFICE OF BUDGET & MANAGEMENT,OBM,47,0,0,0
07/06/19,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,963",79,4,"74,129.00"
07/06/19,POLICE,POLICE,"14,009",70,0.5,"86,177.70"
07/06/19,PROCUREMENT SERV,PROCUREMENT,87,3,3.4,"3,151.00"
07/06/19,STREETS AND SANITATION,STREETSAN,"2,058",61,3,"32,814.50"
07/06/19,TRANSPORTATION,TRANS,"1,223",15,1.2,"7,472.10"
07/06/19,CITY TREASURER,TREASURER,22,0,0,0
07/06/19,WATER MANAGEMENT,WATER,"1,921",28,1.5,"14,402.30"
07/13/2019,ADMINISTRATIVE HEARING,AHMS,36,0,0,0
07/13/2019,COMM ANIMAL CARE AND CONTROL,ANIMAL,77,0,0,0
07/13/2019,AVIATION,AVIATION,"1,433",18,1.3,"16,996.70"
07/13/2019,BUS AFFAIRS AND CONSUMER PROT,BACP,168,0,0,0
07/13/2019,BUILDINGS,BUILDINGS,266,0,0,0
07/13/2019,CULTURAL AFFAIRS,CA,77,0,0,0
07/13/2019,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","2,648",5.8,"19,53,788.80"
07/13/2019,CITY COLLEGES OF CHICAGO,CCC,"4,909",277,5.6,"2,29,560.50"
07/13/2019,FIRE DEPARTMENT,CFD,"4,743",175,3.7,"69,781.10"
07/13/2019,CHICAGO HOUSING AUTHORITY,CHA,592,37,6.2,"28,263.10"
07/13/2019,CITY CLERK,CLERK,106,0,0,0
07/13/2019,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,150,0,0,0
07/13/2019,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,122,0,0,0
07/13/2019,CITY COUNCIL,COUNCIL,393,5,1.3,"2,695.40"
07/13/2019,CHICAGO PARK DISTRICT,CPDT,"3,020",77,2.5,"65,672.70"
07/13/2019,CHICAGO PUBLIC LIBRARY,CPL,979,2,0.2,665
07/13/2019,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,331",21.1,"24,80,939.80"
07/13/2019,DOIT,DOIT,100,1,1,100
07/13/2019,BOARD OF ELECTION COMMISSIONER,ELECTIONS,115,0,0,0
07/13/2019,BOARD OF ETHICS,ETHICS,8,0,0,0
07/13/2019,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,623,9,1.4,"3,043.20"
07/13/2019,FINANCE,FINANCE,567,2,0.4,"4,965.40"
07/13/2019,FLEET AND FACILITY MGMT,FLEETFM,973,19,2,"10,167.60"
07/13/2019,PUBLIC HEALTH,HEALTH,468,3,0.6,"1,288.80"
07/13/2019,HOUSING,HOUSING,64,0,0,0
07/13/2019,COMMISSION ON HUMAN RELATIONS,HR,18,0,0,0
07/13/2019,HUMAN RESOURCES,HUMANRESOURCES,78,0,0,0
07/13/2019,LAW,LAW,409,0,0,0
07/13/2019,OFFICE OF THE MAYOR,MAYOR,105,0,0,0
07/13/2019,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,30,0,0,0
07/13/2019,OFFICE OF BUDGET & MANAGEMENT,OBM,47,0,0,0
07/13/2019,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,963",77,3.9,"72,663.00"
07/13/2019,POLICE,POLICE,"14,009",63,0.4,"81,128.40"
07/13/2019,PROCUREMENT SERV,PROCUREMENT,87,3,3.4,"3,151.00"
07/13/2019,STREETS AND SANITATION,STREETSAN,"2,058",25,1.2,"16,518.90"
07/13/2019,TRANSPORTATION,TRANS,"1,223",10,0.8,"5,272.90"
07/13/2019,CITY TREASURER,TREASURER,22,0,0,0
07/13/2019,WATER MANAGEMENT,WATER,"1,921",14,0.7,"7,443.70"
07/20/2019,ADMINISTRATIVE HEARING,AHMS,36,0,0,0
07/20/2019,COMM ANIMAL CARE AND CONTROL,ANIMAL,77,0,0,0
07/20/2019,AVIATION,AVIATION,"1,433",11,0.8,"8,738.70"
07/20/2019,BUS AFFAIRS AND CONSUMER PROT,BACP,168,0,0,0
07/20/2019,BUILDINGS,BUILDINGS,266,0,0,0
07/20/2019,CULTURAL AFFAIRS,CA,77,0,0,0
07/20/2019,CHICAGO BOARD OF EDUCATION,CBOE,"45,521","2,622",5.8,"19,44,509.40"
07/20/2019,CITY COLLEGES OF CHICAGO,CCC,"4,909",274,5.6,"2,31,694.20"
07/20/2019,FIRE DEPARTMENT,CFD,"4,743",173,3.6,"69,475.10"
07/20/2019,CHICAGO HOUSING AUTHORITY,CHA,592,32,5.4,"26,368.70"
07/20/2019,CITY CLERK,CLERK,106,0,0,0
07/20/2019,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,150,0,0,0
07/20/2019,CIVILIAN OFFICE OF POLICE ACCOUNTABILITY,COPA,122,0,0,0
07/20/2019,CITY COUNCIL,COUNCIL,393,5,1.3,"2,695.40"
07/20/2019,CHICAGO PARK DISTRICT,CPDT,"3,020",76,2.5,"64,409.10"
07/20/2019,CHICAGO PUBLIC LIBRARY,CPL,979,1,0.1,116
07/20/2019,CHICAGO TRANSIT AUTHORITY,CTA,"11,028","2,313",21,"24,66,726.80"
07/20/2019,DOIT,DOIT,100,1,1,100
07/20/2019,BOARD OF ELECTION COMMISSIONER,ELECTIONS,115,0,0,0
07/20/2019,BOARD OF ETHICS,ETHICS,8,0,0,0
07/20/2019,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,623,9,1.4,"3,043.20"
07/20/2019,FINANCE,FINANCE,567,2,0.4,"4,965.40"
